"Plot-Titel: 10347314"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347314, SEN S/N: 10347314)","Intensität, Lux (LGR S/N: 10347314, SEN S/N: 10347314)","Koppler verbunden (LGR S/N: 10347314)","Host verbunden (LGR S/N: 10347314)","Angehalten (LGR S/N: 10347314)","Dateiende (LGR S/N: 10347314)"
5009,01.03.23 07:40:00 PM,8.680,0.0,,,,
5010,01.03.23 07:50:00 PM,8.382,0.0,,,,
5011,01.03.23 08:00:00 PM,8.282,0.0,,,,
5012,01.03.23 08:10:00 PM,8.082,0.0,,,,
5013,01.03.23 08:20:00 PM,8.182,0.0,,,,
5014,01.03.23 08:30:00 PM,8.182,0.0,,,,
5015,01.03.23 08:40:00 PM,8.082,0.0,,,,
5016,01.03.23 08:50:00 PM,7.983,0.0,,,,
5017,01.03.23 09:00:00 PM,8.082,0.0,,,,
5018,01.03.23 09:10:00 PM,7.782,0.0,,,,
5019,01.03.23 09:20:00 PM,7.782,0.0,,,,
5020,01.03.23 09:30:00 PM,7.682,0.0,,,,
5021,01.03.23 09:40:00 PM,7.582,0.0,,,,
5022,01.03.23 09:50:00 PM,7.682,0.0,,,,
5023,01.03.23 10:00:00 PM,7.381,0.0,,,,
5024,01.03.23 10:10:00 PM,7.481,0.0,,,,
5025,01.03.23 10:20:00 PM,7.582,0.0,,,,
5026,01.03.23 10:30:00 PM,7.582,0.0,,,,
5027,01.03.23 10:40:00 PM,7.481,0.0,,,,
5028,01.03.23 10:50:00 PM,7.280,0.0,,,,
5029,01.03.23 11:00:00 PM,6.674,0.0,,,,
5030,01.03.23 11:10:00 PM,6.674,0.0,,,,
5031,01.03.23 11:20:00 PM,6.978,0.0,,,,
5032,01.03.23 11:30:00 PM,7.179,0.0,,,,
5033,01.03.23 11:40:00 PM,6.370,0.0,,,,
5034,01.03.23 11:50:00 PM,5.860,0.0,,,,
5035,01.04.23 12:00:00 AM,5.962,0.0,,,,
5036,01.04.23 12:10:00 AM,5.552,0.0,,,,
5037,01.04.23 12:20:00 AM,5.655,0.0,,,,
5038,01.04.23 12:30:00 AM,5.962,0.0,,,,
5039,01.04.23 12:40:00 AM,6.064,0.0,,,,
5040,01.04.23 12:50:00 AM,5.757,0.0,,,,
5041,01.04.23 01:00:00 AM,5.655,0.0,,,,
5042,01.04.23 01:10:00 AM,5.757,0.0,,,,
5043,01.04.23 01:20:00 AM,5.244,0.0,,,,
5044,01.04.23 01:30:00 AM,4.831,0.0,,,,
5045,01.04.23 01:40:00 AM,4.623,0.0,,,,
5046,01.04.23 01:50:00 AM,4.415,0.0,,,,
5047,01.04.23 02:00:00 AM,3.788,0.0,,,,
5048,01.04.23 02:10:00 AM,3.578,0.0,,,,
5049,01.04.23 02:20:00 AM,4.415,0.0,,,,
5050,01.04.23 02:30:00 AM,4.311,0.0,,,,
5051,01.04.23 02:40:00 AM,4.102,0.0,,,,
5052,01.04.23 02:50:00 AM,3.893,0.0,,,,
5053,01.04.23 03:00:00 AM,3.578,0.0,,,,
5054,01.04.23 03:10:00 AM,3.683,0.0,,,,
5055,01.04.23 03:20:00 AM,3.788,0.0,,,,
5056,01.04.23 03:30:00 AM,4.102,0.0,,,,
5057,01.04.23 03:40:00 AM,4.727,0.0,,,,
5058,01.04.23 03:50:00 AM,5.552,0.0,,,,
5059,01.04.23 04:00:00 AM,5.860,0.0,,,,
5060,01.04.23 04:10:00 AM,5.962,0.0,,,,
5061,01.04.23 04:20:00 AM,6.064,0.0,,,,
5062,01.04.23 04:30:00 AM,6.573,0.0,,,,
5063,01.04.23 04:40:00 AM,6.674,0.0,,,,
5064,01.04.23 04:50:00 AM,7.079,0.0,,,,
5065,01.04.23 05:00:00 AM,7.280,0.0,,,,
5066,01.04.23 05:10:00 AM,7.280,0.0,,,,
5067,01.04.23 05:20:00 AM,7.381,0.0,,,,
5068,01.04.23 05:30:00 AM,7.381,0.0,,,,
5069,01.04.23 05:40:00 AM,7.582,0.0,,,,
5070,01.04.23 05:50:00 AM,7.882,0.0,,,,
5071,01.04.23 06:00:00 AM,8.082,0.0,,,,
5072,01.04.23 06:10:00 AM,8.282,0.0,,,,
5073,01.04.23 06:20:00 AM,8.581,0.0,,,,
5074,01.04.23 06:30:00 AM,8.879,0.0,,,,
5075,01.04.23 06:40:00 AM,8.978,0.0,,,,
5076,01.04.23 06:50:00 AM,9.176,0.0,,,,
5077,01.04.23 07:00:00 AM,9.275,0.0,,,,
5078,01.04.23 07:10:00 AM,9.373,0.0,,,,
5079,01.04.23 07:20:00 AM,9.472,0.0,,,,
5080,01.04.23 07:30:00 AM,9.571,0.0,,,,
5081,01.04.23 07:40:00 AM,9.669,0.0,,,,
5082,01.04.23 07:50:00 AM,9.669,0.0,,,,
5083,01.04.23 08:00:00 AM,9.768,0.0,,,,
5084,01.04.23 08:10:00 AM,9.669,0.0,,,,
5085,01.04.23 08:20:00 AM,9.571,0.0,,,,
5086,01.04.23 08:30:00 AM,9.571,0.0,,,,
5087,01.04.23 08:40:00 AM,9.373,0.0,,,,
5088,01.04.23 08:50:00 AM,8.978,10.8,,,,
5089,01.04.23 09:00:00 AM,8.382,21.5,,,,
5090,01.04.23 09:10:00 AM,7.782,32.3,,,,
5091,01.04.23 09:20:00 AM,7.582,64.6,,,,
5092,01.04.23 09:30:00 AM,7.481,53.8,,,,
5093,01.04.23 09:40:00 AM,7.280,53.8,,,,
5094,01.04.23 09:50:00 AM,7.179,64.6,,,,
5095,01.04.23 10:00:00 AM,7.079,75.3,,,,
5096,01.04.23 10:10:00 AM,7.079,86.1,,,,
5097,01.04.23 10:20:00 AM,7.079,75.3,,,,
5098,01.04.23 10:30:00 AM,7.381,129.2,,,,
5099,01.04.23 10:40:00 AM,7.582,107.6,,,,
5100,01.04.23 10:50:00 AM,8.082,96.9,,,,
5101,01.04.23 11:00:00 AM,8.581,139.9,,,,
5102,01.04.23 11:10:00 AM,8.779,129.2,,,,
5103,01.04.23 11:20:00 AM,8.978,118.4,,,,
5104,01.04.23 11:30:00 AM,9.373,139.9,,,,
5105,01.04.23 11:40:00 AM,9.472,215.3,,,,
5106,01.04.23 11:50:00 AM,9.669,247.6,,,,
5107,01.04.23 12:00:00 PM,9.768,215.3,,,,
5108,01.04.23 12:10:00 PM,9.965,301.4,,,,
5109,01.04.23 12:20:00 PM,10.063,290.6,,,,
5110,01.04.23 12:30:00 PM,10.161,290.6,,,,
5111,01.04.23 12:40:00 PM,10.259,226.0,,,,
5112,01.04.23 12:50:00 PM,10.357,236.8,,,,
5113,01.04.23 01:00:00 PM,10.357,193.8,,,,
5114,01.04.23 01:10:00 PM,10.357,204.5,,,,
5115,01.04.23 01:20:00 PM,10.357,183.0,,,,
5116,01.04.23 01:30:00 PM,10.357,279.9,,,,
5117,01.04.23 01:40:00 PM,10.357,301.4,,,,
5118,01.04.23 01:50:00 PM,10.357,322.9,,,,
5119,01.04.23 02:00:00 PM,10.259,258.3,,,,
5120,01.04.23 02:10:00 PM,10.161,301.4,,,,
5121,01.04.23 02:20:00 PM,10.161,269.1,,,,
5122,01.04.23 02:30:00 PM,10.161,139.9,,,,
5123,01.04.23 02:40:00 PM,10.259,193.8,,,,
5124,01.04.23 02:50:00 PM,10.259,118.4,,,,
5125,01.04.23 03:00:00 PM,10.357,107.6,,,,
5126,01.04.23 03:10:00 PM,10.357,75.3,,,,
5127,01.04.23 03:20:00 PM,10.455,107.6,,,,
5128,01.04.23 03:30:00 PM,10.553,129.2,,,,
5129,01.04.23 03:40:00 PM,10.553,107.6,,,,
5130,01.04.23 03:50:00 PM,10.455,96.9,,,,
5131,01.04.23 04:00:00 PM,10.455,75.3,,,,
5132,01.04.23 04:10:00 PM,10.357,43.1,,,,
5133,01.04.23 04:20:00 PM,10.357,32.3,,,,
5134,01.04.23 04:30:00 PM,10.357,10.8,,,,
5135,01.04.23 04:40:00 PM,10.357,0.0,,,,
5136,01.04.23 04:50:00 PM,10.357,0.0,,,,
5137,01.04.23 05:00:00 PM,10.553,0.0,,,,
5138,01.04.23 05:10:00 PM,10.651,0.0,,,,
5139,01.04.23 05:20:00 PM,10.651,0.0,,,,
5140,01.04.23 05:30:00 PM,10.651,0.0,,,,
5141,01.04.23 05:40:00 PM,10.748,0.0,,,,
5142,01.04.23 05:50:00 PM,10.748,0.0,,,,
5143,01.04.23 06:00:00 PM,10.846,0.0,,,,
5144,01.04.23 06:10:00 PM,10.846,0.0,,,,
5145,01.04.23 06:20:00 PM,10.846,0.0,,,,
5146,01.04.23 06:30:00 PM,10.846,0.0,,,,
5147,01.04.23 06:40:00 PM,10.846,0.0,,,,
5148,01.04.23 06:50:00 PM,11.041,0.0,,,,
5149,01.04.23 07:00:00 PM,11.041,0.0,,,,
5150,01.04.23 07:10:00 PM,11.236,0.0,,,,
5151,01.04.23 07:20:00 PM,11.236,0.0,,,,
5152,01.04.23 07:30:00 PM,11.139,0.0,,,,
5153,01.04.23 07:40:00 PM,10.944,0.0,,,,
5154,01.04.23 07:50:00 PM,11.139,0.0,,,,
5155,01.04.23 08:00:00 PM,11.139,0.0,,,,
5156,01.04.23 08:10:00 PM,11.236,0.0,,,,
5157,01.04.23 08:20:00 PM,11.236,0.0,,,,
5158,01.04.23 08:30:00 PM,11.139,0.0,,,,
5159,01.04.23 08:40:00 PM,11.236,0.0,,,,
5160,01.04.23 08:50:00 PM,11.236,0.0,,,,
5161,01.04.23 09:00:00 PM,11.334,0.0,,,,
5162,01.04.23 09:10:00 PM,11.334,0.0,,,,
5163,01.04.23 09:20:00 PM,11.334,0.0,,,,
5164,01.04.23 09:30:00 PM,11.334,0.0,,,,
5165,01.04.23 09:40:00 PM,11.334,0.0,,,,
5166,01.04.23 09:50:00 PM,11.334,0.0,,,,
5167,01.04.23 10:00:00 PM,11.334,0.0,,,,
5168,01.04.23 10:10:00 PM,11.236,0.0,,,,
5169,01.04.23 10:20:00 PM,11.236,0.0,,,,
5170,01.04.23 10:30:00 PM,11.236,0.0,,,,
5171,01.04.23 10:40:00 PM,11.334,0.0,,,,
5172,01.04.23 10:50:00 PM,11.236,0.0,,,,
5173,01.04.23 11:00:00 PM,11.236,0.0,,,,
5174,01.04.23 11:10:00 PM,11.139,0.0,,,,
5175,01.04.23 11:20:00 PM,11.236,0.0,,,,
5176,01.04.23 11:30:00 PM,11.236,0.0,,,,
5177,01.04.23 11:40:00 PM,11.236,0.0,,,,
5178,01.04.23 11:50:00 PM,11.139,0.0,,,,
5179,01.05.23 12:00:00 AM,11.139,0.0,,,,
5180,01.05.23 12:10:00 AM,11.139,0.0,,,,
5181,01.05.23 12:20:00 AM,11.236,0.0,,,,
5182,01.05.23 12:30:00 AM,11.236,0.0,,,,
5183,01.05.23 12:40:00 AM,11.236,0.0,,,,
5184,01.05.23 12:50:00 AM,11.334,0.0,,,,
5185,01.05.23 01:00:00 AM,11.334,0.0,,,,
5186,01.05.23 01:10:00 AM,11.431,0.0,,,,
5187,01.05.23 01:20:00 AM,11.528,0.0,,,,
5188,01.05.23 01:30:00 AM,11.528,0.0,,,,
5189,01.05.23 01:40:00 AM,11.528,0.0,,,,
5190,01.05.23 01:50:00 AM,11.528,0.0,,,,
5191,01.05.23 02:00:00 AM,11.236,0.0,,,,
5192,01.05.23 02:10:00 AM,11.041,0.0,,,,
5193,01.05.23 02:20:00 AM,10.553,0.0,,,,
5194,01.05.23 02:30:00 AM,10.553,0.0,,,,
5195,01.05.23 02:40:00 AM,10.748,0.0,,,,
5196,01.05.23 02:50:00 AM,10.944,0.0,,,,
5197,01.05.23 03:00:00 AM,10.944,0.0,,,,
5198,01.05.23 03:10:00 AM,11.041,0.0,,,,
5199,01.05.23 03:20:00 AM,11.041,0.0,,,,
5200,01.05.23 03:30:00 AM,11.139,0.0,,,,
5201,01.05.23 03:40:00 AM,11.139,0.0,,,,
5202,01.05.23 03:50:00 AM,11.139,0.0,,,,
5203,01.05.23 04:00:00 AM,11.139,0.0,,,,
5204,01.05.23 04:10:00 AM,11.236,0.0,,,,
5205,01.05.23 04:20:00 AM,11.139,0.0,,,,
5206,01.05.23 04:30:00 AM,11.139,0.0,,,,
5207,01.05.23 04:40:00 AM,11.236,0.0,,,,
5208,01.05.23 04:50:00 AM,11.236,0.0,,,,
5209,01.05.23 05:00:00 AM,11.139,0.0,,,,
5210,01.05.23 05:10:00 AM,11.041,0.0,,,,
5211,01.05.23 05:20:00 AM,11.041,0.0,,,,
5212,01.05.23 05:30:00 AM,11.041,0.0,,,,
5213,01.05.23 05:40:00 AM,11.041,0.0,,,,
5214,01.05.23 05:50:00 AM,11.139,0.0,,,,
5215,01.05.23 06:00:00 AM,11.139,0.0,,,,
5216,01.05.23 06:10:00 AM,11.139,0.0,,,,
5217,01.05.23 06:20:00 AM,11.236,0.0,,,,
5218,01.05.23 06:30:00 AM,11.236,0.0,,,,
5219,01.05.23 06:40:00 AM,11.334,0.0,,,,
5220,01.05.23 06:50:00 AM,11.334,0.0,,,,
5221,01.05.23 07:00:00 AM,11.431,0.0,,,,
5222,01.05.23 07:10:00 AM,11.334,0.0,,,,
5223,01.05.23 07:20:00 AM,11.431,0.0,,,,
5224,01.05.23 07:30:00 AM,11.334,0.0,,,,
5225,01.05.23 07:40:00 AM,11.431,0.0,,,,
5226,01.05.23 07:50:00 AM,11.431,0.0,,,,
5227,01.05.23 08:00:00 AM,11.528,0.0,,,,
5228,01.05.23 08:10:00 AM,11.528,0.0,,,,
5229,01.05.23 08:20:00 AM,11.431,0.0,,,,
5230,01.05.23 08:30:00 AM,11.528,0.0,,,,
5231,01.05.23 08:40:00 AM,11.528,10.8,,,,
5232,01.05.23 08:50:00 AM,11.625,21.5,,,,
5233,01.05.23 09:00:00 AM,11.625,32.3,,,,
5234,01.05.23 09:10:00 AM,11.625,64.6,,,,
5235,01.05.23 09:20:00 AM,11.722,75.3,,,,
5236,01.05.23 09:30:00 AM,11.722,75.3,,,,
5237,01.05.23 09:40:00 AM,11.722,96.9,,,,
5238,01.05.23 09:50:00 AM,11.625,75.3,,,,
5239,01.05.23 10:00:00 AM,11.139,96.9,,,,
5240,01.05.23 10:10:00 AM,10.944,430.6,,,,
5241,01.05.23 10:20:00 AM,11.139,376.7,,,,
5242,01.05.23 10:30:00 AM,11.528,333.7,,,,
5243,01.05.23 10:40:00 AM,11.819,366.0,,,,
5244,01.05.23 10:50:00 AM,12.207,505.9,,,,
5245,01.05.23 11:00:00 AM,12.401,290.6,,,,
5246,01.05.23 11:10:00 AM,12.594,409.0,,,,
5247,01.05.23 11:20:00 AM,12.787,333.7,,,,
5248,01.05.23 11:30:00 AM,12.883,366.0,,,,
5249,01.05.23 11:40:00 AM,12.980,301.4,,,,
5250,01.05.23 11:50:00 AM,12.883,409.0,,,,
5251,01.05.23 12:00:00 PM,12.980,387.5,,,,
5252,01.05.23 12:10:00 PM,12.787,301.4,,,,
5253,01.05.23 12:20:00 PM,12.690,301.4,,,,
5254,01.05.23 12:30:00 PM,12.690,226.0,,,,
5255,01.05.23 12:40:00 PM,12.690,290.6,,,,
5256,01.05.23 12:50:00 PM,12.690,172.2,,,,
5257,01.05.23 01:00:00 PM,12.787,344.4,,,,
5258,01.05.23 01:10:00 PM,12.980,344.4,,,,
5259,01.05.23 01:20:00 PM,13.076,570.5,,,,
5260,01.05.23 01:30:00 PM,13.076,258.3,,,,
5261,01.05.23 01:40:00 PM,13.076,279.9,,,,
5262,01.05.23 01:50:00 PM,13.076,204.5,,,,
5263,01.05.23 02:00:00 PM,13.076,247.6,,,,
5264,01.05.23 02:10:00 PM,13.076,226.0,,,,
5265,01.05.23 02:20:00 PM,12.980,172.2,,,,
5266,01.05.23 02:30:00 PM,13.076,312.2,,,,
5267,01.05.23 02:40:00 PM,13.173,387.5,,,,
5268,01.05.23 02:50:00 PM,13.269,193.8,,,,
5269,01.05.23 03:00:00 PM,13.173,247.6,,,,
5270,01.05.23 03:10:00 PM,13.076,193.8,,,,
5271,01.05.23 03:20:00 PM,12.980,183.0,,,,
5272,01.05.23 03:30:00 PM,12.980,161.5,,,,
5273,01.05.23 03:40:00 PM,12.980,129.2,,,,
5274,01.05.23 03:50:00 PM,12.883,64.6,,,,
5275,01.05.23 04:00:00 PM,12.883,43.1,,,,
5276,01.05.23 04:10:00 PM,12.787,21.5,,,,
5277,01.05.23 04:20:00 PM,12.787,21.5,,,,
5278,01.05.23 04:30:00 PM,12.787,10.8,,,,
5279,01.05.23 04:40:00 PM,12.690,0.0,,,,
5280,01.05.23 04:50:00 PM,12.594,0.0,,,,
5281,01.05.23 05:00:00 PM,12.594,0.0,,,,
5282,01.05.23 05:10:00 PM,12.497,0.0,,,,
5283,01.05.23 05:20:00 PM,12.594,0.0,,,,
5284,01.05.23 05:30:00 PM,12.690,0.0,,,,
5285,01.05.23 05:40:00 PM,12.690,0.0,,,,
5286,01.05.23 05:50:00 PM,12.787,0.0,,,,
5287,01.05.23 06:00:00 PM,12.787,0.0,,,,
5288,01.05.23 06:10:00 PM,12.787,0.0,,,,
5289,01.05.23 06:20:00 PM,12.594,0.0,,,,
5290,01.05.23 06:30:00 PM,12.594,0.0,,,,
5291,01.05.23 06:40:00 PM,12.690,0.0,,,,
5292,01.05.23 06:50:00 PM,12.690,0.0,,,,
5293,01.05.23 07:00:00 PM,12.594,0.0,,,,
5294,01.05.23 07:10:00 PM,12.594,0.0,,,,
5295,01.05.23 07:20:00 PM,12.787,0.0,,,,
5296,01.05.23 07:30:00 PM,12.883,0.0,,,,
5297,01.05.23 07:40:00 PM,12.883,0.0,,,,
5298,01.05.23 07:50:00 PM,12.497,0.0,,,,
5299,01.05.23 08:00:00 PM,12.401,0.0,,,,
5300,01.05.23 08:10:00 PM,12.401,0.0,,,,
5301,01.05.23 08:20:00 PM,12.594,0.0,,,,
5302,01.05.23 08:30:00 PM,12.883,0.0,,,,
5303,01.05.23 08:40:00 PM,12.787,0.0,,,,
5304,01.05.23 08:50:00 PM,12.594,0.0,,,,
5305,01.05.23 09:00:00 PM,12.787,0.0,,,,
5306,01.05.23 09:10:00 PM,12.690,0.0,,,,
5307,01.05.23 09:20:00 PM,12.594,0.0,,,,
5308,01.05.23 09:30:00 PM,12.594,0.0,,,,
5309,01.05.23 09:40:00 PM,12.304,0.0,,,,
5310,01.05.23 09:50:00 PM,12.304,0.0,,,,
5311,01.05.23 10:00:00 PM,12.304,0.0,,,,
5312,01.05.23 10:10:00 PM,12.207,0.0,,,,
5313,01.05.23 10:20:00 PM,11.819,0.0,,,,
5314,01.05.23 10:30:00 PM,11.916,0.0,,,,
5315,01.05.23 10:40:00 PM,12.110,0.0,,,,
5316,01.05.23 10:50:00 PM,12.013,0.0,,,,
5317,01.05.23 11:00:00 PM,12.110,0.0,,,,
5318,01.05.23 11:10:00 PM,12.013,0.0,,,,
5319,01.05.23 11:20:00 PM,11.916,0.0,,,,
5320,01.05.23 11:30:00 PM,12.013,0.0,,,,
5321,01.05.23 11:40:00 PM,11.819,0.0,,,,
5322,01.05.23 11:50:00 PM,12.013,0.0,,,,
5323,01.06.23 12:00:00 AM,12.110,0.0,,,,
5324,01.06.23 12:10:00 AM,11.916,0.0,,,,
5325,01.06.23 12:20:00 AM,11.916,0.0,,,,
5326,01.06.23 12:30:00 AM,11.528,0.0,,,,
5327,01.06.23 12:40:00 AM,11.528,0.0,,,,
5328,01.06.23 12:50:00 AM,11.334,0.0,,,,
5329,01.06.23 01:00:00 AM,11.139,0.0,,,,
5330,01.06.23 01:10:00 AM,11.041,0.0,,,,
5331,01.06.23 01:20:00 AM,10.944,0.0,,,,
5332,01.06.23 01:30:00 AM,10.944,0.0,,,,
5333,01.06.23 01:40:00 AM,10.748,0.0,,,,
5334,01.06.23 01:50:00 AM,10.357,0.0,,,,
5335,01.06.23 02:00:00 AM,10.161,0.0,,,,
5336,01.06.23 02:10:00 AM,10.455,0.0,,,,
5337,01.06.23 02:20:00 AM,10.553,0.0,,,,
5338,01.06.23 02:30:00 AM,10.553,0.0,,,,
5339,01.06.23 02:40:00 AM,10.553,0.0,,,,
5340,01.06.23 02:50:00 AM,10.259,0.0,,,,
5341,01.06.23 03:00:00 AM,9.768,0.0,,,,
5342,01.06.23 03:10:00 AM,9.571,0.0,,,,
5343,01.06.23 03:20:00 AM,9.472,0.0,,,,
5344,01.06.23 03:30:00 AM,9.373,0.0,,,,
5345,01.06.23 03:40:00 AM,9.571,0.0,,,,
5346,01.06.23 03:50:00 AM,9.472,0.0,,,,
5347,01.06.23 04:00:00 AM,9.373,0.0,,,,
5348,01.06.23 04:10:00 AM,9.472,0.0,,,,
5349,01.06.23 04:20:00 AM,9.275,0.0,,,,
5350,01.06.23 04:30:00 AM,9.373,0.0,,,,
5351,01.06.23 04:40:00 AM,9.275,0.0,,,,
5352,01.06.23 04:50:00 AM,9.176,0.0,,,,
5353,01.06.23 05:00:00 AM,9.176,0.0,,,,
5354,01.06.23 05:10:00 AM,8.879,0.0,,,,
5355,01.06.23 05:20:00 AM,8.481,0.0,,,,
5356,01.06.23 05:30:00 AM,8.481,0.0,,,,
5357,01.06.23 05:40:00 AM,8.581,0.0,,,,
5358,01.06.23 05:50:00 AM,8.481,0.0,,,,
5359,01.06.23 06:00:00 AM,8.680,0.0,,,,
5360,01.06.23 06:10:00 AM,8.680,0.0,,,,
5361,01.06.23 06:20:00 AM,8.779,0.0,,,,
5362,01.06.23 06:30:00 AM,8.978,0.0,,,,
5363,01.06.23 06:40:00 AM,8.779,0.0,,,,
5364,01.06.23 06:50:00 AM,8.779,0.0,,,,
5365,01.06.23 07:00:00 AM,8.779,0.0,,,,
5366,01.06.23 07:10:00 AM,8.978,0.0,,,,
5367,01.06.23 07:20:00 AM,8.978,0.0,,,,
5368,01.06.23 07:30:00 AM,8.978,0.0,,,,
5369,01.06.23 07:40:00 AM,8.779,0.0,,,,
5370,01.06.23 07:50:00 AM,8.680,0.0,,,,
5371,01.06.23 08:00:00 AM,8.581,0.0,,,,
5372,01.06.23 08:10:00 AM,8.581,0.0,,,,
5373,01.06.23 08:20:00 AM,8.680,0.0,,,,
5374,01.06.23 08:30:00 AM,8.879,21.5,,,,
5375,01.06.23 08:40:00 AM,8.978,32.3,,,,
5376,01.06.23 08:50:00 AM,9.077,64.6,,,,
5377,01.06.23 09:00:00 AM,9.176,107.6,,,,
5378,01.06.23 09:10:00 AM,9.373,161.5,,,,
5379,01.06.23 09:20:00 AM,9.669,139.9,,,,
5380,01.06.23 09:30:00 AM,9.669,96.9,,,,
5381,01.06.23 09:40:00 AM,9.768,107.6,,,,
5382,01.06.23 09:50:00 AM,9.866,75.3,,,,
5383,01.06.23 10:00:00 AM,10.063,139.9,,,,
5384,01.06.23 10:10:00 AM,10.063,150.7,,,,
5385,01.06.23 10:20:00 AM,10.259,183.0,,,,
5386,01.06.23 10:30:00 AM,10.357,183.0,,,,
5387,01.06.23 10:40:00 AM,10.651,215.3,,,,
5388,01.06.23 10:50:00 AM,11.041,258.3,,,,
5389,01.06.23 11:00:00 AM,11.139,301.4,,,,
5390,01.06.23 11:10:00 AM,11.236,301.4,,,,
5391,01.06.23 11:20:00 AM,11.431,516.7,,,,
5392,01.06.23 11:30:00 AM,11.625,505.9,,,,
5393,01.06.23 11:40:00 AM,11.528,344.4,,,,
5394,01.06.23 11:50:00 AM,11.528,344.4,,,,
5395,01.06.23 12:00:00 PM,11.722,215.3,,,,
5396,01.06.23 12:10:00 PM,11.819,236.8,,,,
5397,01.06.23 12:20:00 PM,12.013,236.8,,,,
5398,01.06.23 12:30:00 PM,12.013,247.6,,,,
5399,01.06.23 12:40:00 PM,12.207,236.8,,,,
5400,01.06.23 12:50:00 PM,12.401,215.3,,,,
5401,01.06.23 01:00:00 PM,12.401,204.5,,,,
5402,01.06.23 01:10:00 PM,12.497,161.5,,,,
5403,01.06.23 01:20:00 PM,12.401,161.5,,,,
5404,01.06.23 01:30:00 PM,12.207,139.9,,,,
5405,01.06.23 01:40:00 PM,12.013,107.6,,,,
5406,01.06.23 01:50:00 PM,11.916,96.9,,,,
5407,01.06.23 02:00:00 PM,12.013,96.9,,,,
5408,01.06.23 02:10:00 PM,12.110,107.6,,,,
5409,01.06.23 02:20:00 PM,12.110,107.6,,,,
5410,01.06.23 02:30:00 PM,12.013,290.6,,,,
5411,01.06.23 02:40:00 PM,12.110,430.6,,,,
5412,01.06.23 02:50:00 PM,12.110,269.1,,,,
5413,01.06.23 03:00:00 PM,12.013,183.0,,,,
5414,01.06.23 03:10:00 PM,11.916,129.2,,,,
5415,01.06.23 03:20:00 PM,12.013,193.8,,,,
5416,01.06.23 03:30:00 PM,11.916,150.7,,,,
5417,01.06.23 03:40:00 PM,11.819,161.5,,,,
5418,01.06.23 03:50:00 PM,11.819,75.3,,,,
5419,01.06.23 04:00:00 PM,11.819,64.6,,,,
5420,01.06.23 04:10:00 PM,11.722,64.6,,,,
5421,01.06.23 04:20:00 PM,11.625,43.1,,,,
5422,01.06.23 04:30:00 PM,11.528,21.5,,,,
5423,01.06.23 04:40:00 PM,11.431,0.0,,,,
5424,01.06.23 04:50:00 PM,11.334,0.0,,,,
5425,01.06.23 05:00:00 PM,11.431,0.0,,,,
5426,01.06.23 05:10:00 PM,11.625,0.0,,,,
5427,01.06.23 05:20:00 PM,11.722,0.0,,,,
5428,01.06.23 05:30:00 PM,11.334,0.0,,,,
5429,01.06.23 05:40:00 PM,11.236,0.0,,,,
5430,01.06.23 05:50:00 PM,11.236,0.0,,,,
5431,01.06.23 06:00:00 PM,11.236,0.0,,,,
5432,01.06.23 06:10:00 PM,11.334,0.0,,,,
5433,01.06.23 06:20:00 PM,11.236,0.0,,,,
5434,01.06.23 06:30:00 PM,11.139,0.0,,,,
5435,01.06.23 06:40:00 PM,11.139,0.0,,,,
5436,01.06.23 06:50:00 PM,11.139,0.0,,,,
5437,01.06.23 07:00:00 PM,10.944,0.0,,,,
5438,01.06.23 07:10:00 PM,10.748,0.0,,,,
5439,01.06.23 07:20:00 PM,10.748,0.0,,,,
5440,01.06.23 07:30:00 PM,10.748,0.0,,,,
5441,01.06.23 07:40:00 PM,10.944,0.0,,,,
5442,01.06.23 07:50:00 PM,10.944,0.0,,,,
5443,01.06.23 08:00:00 PM,10.944,0.0,,,,
5444,01.06.23 08:10:00 PM,10.748,0.0,,,,
5445,01.06.23 08:20:00 PM,10.651,0.0,,,,
5446,01.06.23 08:30:00 PM,10.553,0.0,,,,
5447,01.06.23 08:40:00 PM,10.553,0.0,,,,
5448,01.06.23 08:50:00 PM,10.651,0.0,,,,
5449,01.06.23 09:00:00 PM,10.748,0.0,,,,
5450,01.06.23 09:10:00 PM,10.846,0.0,,,,
5451,01.06.23 09:20:00 PM,10.748,0.0,,,,
5452,01.06.23 09:30:00 PM,10.944,0.0,,,,
5453,01.06.23 09:40:00 PM,10.944,0.0,,,,
5454,01.06.23 09:50:00 PM,10.846,0.0,,,,
5455,01.06.23 10:00:00 PM,10.553,0.0,,,,
5456,01.06.23 10:10:00 PM,10.651,0.0,,,,
5457,01.06.23 10:20:00 PM,10.455,0.0,,,,
5458,01.06.23 10:30:00 PM,10.455,0.0,,,,
5459,01.06.23 10:40:00 PM,10.553,0.0,,,,
5460,01.06.23 10:50:00 PM,10.651,0.0,,,,
5461,01.06.23 11:00:00 PM,10.553,0.0,,,,
5462,01.06.23 11:10:00 PM,10.553,0.0,,,,
5463,01.06.23 11:20:00 PM,10.553,0.0,,,,
5464,01.06.23 11:30:00 PM,10.455,0.0,,,,
5465,01.06.23 11:40:00 PM,10.455,0.0,,,,
5466,01.06.23 11:50:00 PM,10.455,0.0,,,,
5467,01.07.23 12:00:00 AM,10.455,0.0,,,,
5468,01.07.23 12:10:00 AM,10.651,0.0,,,,
