"Plot Title: 10132405"
"#"	"Date"	"Time, GMT+01:00"	"Temp, °C (LGR S/N: 10132405, SEN S/N: 10132405)"	"Intensity, Lux (LGR S/N: 10132405, SEN S/N: 10132405)"	"Coupler Attached (LGR S/N: 10132405)"	"Host Connected (LGR S/N: 10132405)"	"Stopped (LGR S/N: 10132405)"	"End Of File (LGR S/N: 10132405)"
5760	03-01-18	23:55:00	7.179	0.0				
5761	04-01-18	00:00:00	7.280	0.0				
5762	04-01-18	00:05:00	7.381	0.0				
5763	04-01-18	00:10:00	7.481	0.0				
5764	04-01-18	00:15:00	7.582	0.0				
5765	04-01-18	00:20:00	7.582	0.0				
5766	04-01-18	00:25:00	7.582	0.0				
5767	04-01-18	00:30:00	7.682	0.0				
5768	04-01-18	00:35:00	7.682	0.0				
5769	04-01-18	00:40:00	7.682	0.0				
5770	04-01-18	00:45:00	7.682	0.0				
5771	04-01-18	00:50:00	7.682	0.0				
5772	04-01-18	00:55:00	7.682	0.0				
5773	04-01-18	01:00:00	7.682	0.0				
5774	04-01-18	01:05:00	7.582	0.0				
5775	04-01-18	01:10:00	7.481	0.0				
5776	04-01-18	01:15:00	7.481	0.0				
5777	04-01-18	01:20:00	7.481	0.0				
5778	04-01-18	01:25:00	7.481	0.0				
5779	04-01-18	01:30:00	7.381	0.0				
5780	04-01-18	01:35:00	6.775	0.0				
5781	04-01-18	01:40:00	6.370	0.0				
5782	04-01-18	01:45:00	6.166	0.0				
5783	04-01-18	01:50:00	6.166	0.0				
5784	04-01-18	01:55:00	6.166	0.0				
5785	04-01-18	02:00:00	6.166	0.0				
5786	04-01-18	02:05:00	6.064	0.0				
5787	04-01-18	02:10:00	6.064	0.0				
5788	04-01-18	02:15:00	6.064	0.0				
5789	04-01-18	02:20:00	6.064	0.0				
5790	04-01-18	02:25:00	5.962	0.0				
5791	04-01-18	02:30:00	5.757	0.0				
5792	04-01-18	02:35:00	5.655	0.0				
5793	04-01-18	02:40:00	5.552	0.0				
5794	04-01-18	02:45:00	5.450	0.0				
5795	04-01-18	02:50:00	5.347	0.0				
5796	04-01-18	02:55:00	5.347	0.0				
5797	04-01-18	03:00:00	5.244	0.0				
5798	04-01-18	03:05:00	5.244	0.0				
5799	04-01-18	03:10:00	5.244	0.0				
5800	04-01-18	03:15:00	5.244	0.0				
5801	04-01-18	03:20:00	5.244	0.0				
5802	04-01-18	03:25:00	5.244	0.0				
5803	04-01-18	03:30:00	5.347	0.0				
5804	04-01-18	03:35:00	5.347	0.0				
5805	04-01-18	03:40:00	5.450	0.0				
5806	04-01-18	03:45:00	5.552	0.0				
5807	04-01-18	03:50:00	5.757	0.0				
5808	04-01-18	03:55:00	5.962	0.0				
5809	04-01-18	04:00:00	6.166	0.0				
5810	04-01-18	04:05:00	6.370	0.0				
5811	04-01-18	04:10:00	6.471	0.0				
5812	04-01-18	04:15:00	6.471	0.0				
5813	04-01-18	04:20:00	6.573	0.0				
5814	04-01-18	04:25:00	6.674	0.0				
5815	04-01-18	04:30:00	6.674	0.0				
5816	04-01-18	04:35:00	6.674	0.0				
5817	04-01-18	04:40:00	6.674	0.0				
5818	04-01-18	04:45:00	6.877	0.0				
5819	04-01-18	04:50:00	6.978	0.0				
5820	04-01-18	04:55:00	6.978	0.0				
5821	04-01-18	05:00:00	7.079	0.0				
5822	04-01-18	05:05:00	7.179	0.0				
5823	04-01-18	05:10:00	7.179	0.0				
5824	04-01-18	05:15:00	7.179	0.0				
5825	04-01-18	05:20:00	7.179	0.0				
5826	04-01-18	05:25:00	7.179	0.0				
5827	04-01-18	05:30:00	7.280	0.0				
5828	04-01-18	05:35:00	7.381	0.0				
5829	04-01-18	05:40:00	7.481	0.0				
5830	04-01-18	05:45:00	7.582	0.0				
5831	04-01-18	05:50:00	7.682	0.0				
5832	04-01-18	05:55:00	7.782	0.0				
5833	04-01-18	06:00:00	7.782	0.0				
5834	04-01-18	06:05:00	7.782	0.0				
5835	04-01-18	06:10:00	7.782	0.0				
5836	04-01-18	06:15:00	7.782	0.0				
5837	04-01-18	06:20:00	7.882	0.0				
5838	04-01-18	06:25:00	7.882	0.0				
5839	04-01-18	06:30:00	7.983	0.0				
5840	04-01-18	06:35:00	7.983	0.0				
5841	04-01-18	06:40:00	8.082	0.0				
5842	04-01-18	06:45:00	8.082	0.0				
5843	04-01-18	06:50:00	8.182	0.0				
5844	04-01-18	06:55:00	8.282	0.0				
5845	04-01-18	07:00:00	8.282	0.0				
5846	04-01-18	07:05:00	8.182	0.0				
5847	04-01-18	07:10:00	8.182	0.0				
5848	04-01-18	07:15:00	8.182	0.0				
5849	04-01-18	07:20:00	8.282	0.0				
5850	04-01-18	07:25:00	8.282	0.0				
5851	04-01-18	07:30:00	8.282	0.0				
5852	04-01-18	07:35:00	8.382	0.0				
5853	04-01-18	07:40:00	8.382	0.0				
5854	04-01-18	07:45:00	8.382	0.0				
5855	04-01-18	07:50:00	8.382	0.0				
5856	04-01-18	07:55:00	8.382	0.0				
5857	04-01-18	08:00:00	8.481	0.0				
5858	04-01-18	08:05:00	8.382	0.0				
5859	04-01-18	08:10:00	8.481	0.0				
5860	04-01-18	08:15:00	8.481	10.8				
5861	04-01-18	08:20:00	8.680	21.5				
5862	04-01-18	08:25:00	8.680	43.1				
5863	04-01-18	08:30:00	8.680	86.1				
5864	04-01-18	08:35:00	8.680	139.9				
5865	04-01-18	08:40:00	8.779	215.3				
5866	04-01-18	08:45:00	8.879	226.0				
5867	04-01-18	08:50:00	8.978	183.0				
5868	04-01-18	08:55:00	9.077	290.6				
5869	04-01-18	09:00:00	9.176	645.8				
5870	04-01-18	09:05:00	9.373	613.5				
5871	04-01-18	09:10:00	9.472	645.8				
5872	04-01-18	09:15:00	9.571	753.5				
5873	04-01-18	09:20:00	9.768	936.5				
5874	04-01-18	09:25:00	9.866	958.0				
5875	04-01-18	09:30:00	9.866	947.2				
5876	04-01-18	09:35:00	9.965	1,065.6				
5877	04-01-18	09:40:00	10.063	1,108.7				
5878	04-01-18	09:45:00	10.161	1,001.0				
5879	04-01-18	09:50:00	10.259	1,054.9				
5880	04-01-18	09:55:00	10.357	1,216.3				
5881	04-01-18	10:00:00	10.455	1,356.3				
5882	04-01-18	10:05:00	10.651	1,463.9				
5883	04-01-18	10:10:00	10.651	1,377.8				
5884	04-01-18	10:15:00	10.748	1,463.9				
5885	04-01-18	10:20:00	10.651	1,205.6				
5886	04-01-18	10:25:00	10.553	1,345.5				
5887	04-01-18	10:30:00	10.455	1,377.8				
5888	04-01-18	10:35:00	10.748	1,550.0				
5889	04-01-18	10:40:00	10.846	1,636.1				
5890	04-01-18	10:45:00	10.748	1,377.8				
5891	04-01-18	10:50:00	10.651	2,583.4				
5892	04-01-18	10:55:00	10.944	2,583.4				
5893	04-01-18	11:00:00	11.041	2,927.8				
5894	04-01-18	11:05:00	11.041	3,100.0				
5895	04-01-18	11:10:00	11.041	2,927.8				
5896	04-01-18	11:15:00	11.041	2,497.2				
5897	04-01-18	11:20:00	11.041	2,325.0				
5898	04-01-18	11:25:00	11.334	2,755.6				
5899	04-01-18	11:30:00	11.431	3,272.2				
5900	04-01-18	11:35:00	11.528	2,927.8				
5901	04-01-18	11:40:00	11.625	2,238.9				
5902	04-01-18	11:45:00	11.819	2,669.5				
5903	04-01-18	11:50:00	11.916	2,238.9				
5904	04-01-18	11:55:00	11.916	1,980.6				
5905	04-01-18	12:00:00	11.916	1,463.9				
5906	04-01-18	12:05:00	11.916	1,722.2				
5907	04-01-18	12:10:00	12.013	1,550.0				
5908	04-01-18	12:15:00	12.207	2,066.7				
5909	04-01-18	12:20:00	12.304	2,411.1				
5910	04-01-18	12:25:00	12.207	2,669.5				
5911	04-01-18	12:30:00	12.207	2,583.4				
5912	04-01-18	12:35:00	12.304	2,669.5				
5913	04-01-18	12:40:00	12.497	2,325.0				
5914	04-01-18	12:45:00	12.594	2,066.7				
5915	04-01-18	12:50:00	12.690	2,238.9				
5916	04-01-18	12:55:00	12.690	1,808.3				
5917	04-01-18	13:00:00	12.497	1,980.6				
5918	04-01-18	13:05:00	12.497	2,238.9				
5919	04-01-18	13:10:00	12.594	2,152.8				
5920	04-01-18	13:15:00	12.690	1,980.6				
5921	04-01-18	13:20:00	12.980	1,636.1				
5922	04-01-18	13:25:00	12.980	1,980.6				
5923	04-01-18	13:30:00	12.883	1,808.3				
5924	04-01-18	13:35:00	12.883	2,411.1				
5925	04-01-18	13:40:00	12.787	1,463.9				
5926	04-01-18	13:45:00	12.883	1,636.1				
5927	04-01-18	13:50:00	12.883	1,550.0				
5928	04-01-18	13:55:00	12.883	1,808.3				
5929	04-01-18	14:00:00	12.980	1,550.0				
5930	04-01-18	14:05:00	12.980	871.9				
5931	04-01-18	14:10:00	13.076	613.5				
5932	04-01-18	14:15:00	13.173	753.5				
5933	04-01-18	14:20:00	13.173	688.9				
5934	04-01-18	14:25:00	13.269	1,044.1				
5935	04-01-18	14:30:00	12.980	1,054.9				
5936	04-01-18	14:35:00	12.594	1,227.1				
5937	04-01-18	14:40:00	12.401	1,377.8				
5938	04-01-18	14:45:00	12.401	1,291.7				
5939	04-01-18	14:50:00	12.497	1,463.9				
5940	04-01-18	14:55:00	12.401	1,033.3				
5941	04-01-18	15:00:00	12.497	958.0				
5942	04-01-18	15:05:00	12.401	559.7				
5943	04-01-18	15:10:00	12.497	624.3				
5944	04-01-18	15:15:00	12.304	764.2				
5945	04-01-18	15:20:00	12.207	818.1				
5946	04-01-18	15:25:00	12.207	785.8				
5947	04-01-18	15:30:00	12.207	656.6				
5948	04-01-18	15:35:00	12.207	635.1				
5949	04-01-18	15:40:00	12.207	796.5				
5950	04-01-18	15:45:00	12.110	925.7				
5951	04-01-18	15:50:00	12.207	828.8				
5952	04-01-18	15:55:00	12.110	602.8				
5953	04-01-18	16:00:00	12.207	505.9				
5954	04-01-18	16:05:00	12.207	301.4				
5955	04-01-18	16:10:00	12.304	398.3				
5956	04-01-18	16:15:00	12.207	215.3				
5957	04-01-18	16:20:00	12.207	193.8				
5958	04-01-18	16:25:00	12.013	129.2				
5959	04-01-18	16:30:00	11.916	118.4				
5960	04-01-18	16:35:00	11.819	96.9				
5961	04-01-18	16:40:00	11.819	32.3				
5962	04-01-18	16:45:00	11.916	10.8				
5963	04-01-18	16:50:00	11.819	10.8				
5964	04-01-18	16:55:00	11.916	0.0				
5965	04-01-18	17:00:00	11.916	0.0				
5966	04-01-18	17:05:00	11.916	0.0				
5967	04-01-18	17:10:00	12.013	0.0				
5968	04-01-18	17:15:00	12.110	0.0				
5969	04-01-18	17:20:00	12.207	0.0				
5970	04-01-18	17:25:00	12.110	0.0				
5971	04-01-18	17:30:00	11.916	0.0				
5972	04-01-18	17:35:00	11.819	0.0				
5973	04-01-18	17:40:00	11.916	0.0				
5974	04-01-18	17:45:00	11.916	0.0				
5975	04-01-18	17:50:00	11.916	0.0				
5976	04-01-18	17:55:00	11.916	0.0				
5977	04-01-18	18:00:00	12.013	0.0				
5978	04-01-18	18:05:00	12.013	0.0				
5979	04-01-18	18:10:00	12.013	0.0				
5980	04-01-18	18:15:00	12.110	0.0				
5981	04-01-18	18:20:00	12.207	0.0				
5982	04-01-18	18:25:00	12.401	0.0				
5983	04-01-18	18:30:00	12.497	0.0				
5984	04-01-18	18:35:00	12.594	0.0				
5985	04-01-18	18:40:00	12.497	0.0				
5986	04-01-18	18:45:00	12.594	0.0				
5987	04-01-18	18:50:00	12.787	0.0				
5988	04-01-18	18:55:00	12.787	0.0				
5989	04-01-18	19:00:00	12.883	0.0				
5990	04-01-18	19:05:00	12.980	0.0				
5991	04-01-18	19:10:00	12.980	0.0				
5992	04-01-18	19:15:00	13.076	0.0				
5993	04-01-18	19:20:00	12.980	0.0				
5994	04-01-18	19:25:00	12.883	0.0				
5995	04-01-18	19:30:00	12.980	0.0				
5996	04-01-18	19:35:00	13.076	0.0				
5997	04-01-18	19:40:00	13.269	0.0				
5998	04-01-18	19:45:00	13.365	0.0				
5999	04-01-18	19:50:00	13.461	0.0				
6000	04-01-18	19:55:00	13.365	0.0				
6001	04-01-18	20:00:00	13.461	0.0				
6002	04-01-18	20:05:00	13.461	0.0				
6003	04-01-18	20:10:00	13.461	0.0				
6004	04-01-18	20:15:00	13.461	0.0				
6005	04-01-18	20:20:00	13.365	0.0				
6006	04-01-18	20:25:00	13.365	0.0				
6007	04-01-18	20:30:00	13.269	0.0				
6008	04-01-18	20:35:00	13.173	0.0				
6009	04-01-18	20:40:00	13.173	0.0				
6010	04-01-18	20:45:00	13.173	0.0				
6011	04-01-18	20:50:00	13.173	0.0				
6012	04-01-18	20:55:00	13.173	0.0				
6013	04-01-18	21:00:00	13.173	0.0				
6014	04-01-18	21:05:00	13.269	0.0				
6015	04-01-18	21:10:00	13.365	0.0				
6016	04-01-18	21:15:00	13.365	0.0				
6017	04-01-18	21:20:00	13.365	0.0				
6018	04-01-18	21:25:00	13.365	0.0				
6019	04-01-18	21:30:00	13.365	0.0				
6020	04-01-18	21:35:00	13.365	0.0				
6021	04-01-18	21:40:00	13.365	0.0				
6022	04-01-18	21:45:00	13.365	0.0				
6023	04-01-18	21:50:00	13.365	0.0				
6024	04-01-18	21:55:00	13.269	0.0				
6025	04-01-18	22:00:00	13.269	0.0				
6026	04-01-18	22:05:00	13.173	0.0				
6027	04-01-18	22:10:00	13.076	0.0				
6028	04-01-18	22:15:00	13.076	0.0				
6029	04-01-18	22:20:00	12.980	0.0				
6030	04-01-18	22:25:00	12.883	0.0				
6031	04-01-18	22:30:00	12.497	0.0				
6032	04-01-18	22:35:00	11.819	0.0				
6033	04-01-18	22:40:00	11.431	0.0				
6034	04-01-18	22:45:00	10.357	0.0				
6035	04-01-18	22:50:00	9.768	0.0				
6036	04-01-18	22:55:00	9.571	0.0				
6037	04-01-18	23:00:00	9.571	0.0				
6038	04-01-18	23:05:00	9.571	0.0				
6039	04-01-18	23:10:00	9.472	0.0				
6040	04-01-18	23:15:00	9.472	0.0				
6041	04-01-18	23:20:00	9.472	0.0				
6042	04-01-18	23:25:00	9.472	0.0				
6043	04-01-18	23:30:00	9.472	0.0				
6044	04-01-18	23:35:00	9.472	0.0				
6045	04-01-18	23:40:00	9.373	0.0				
6046	04-01-18	23:45:00	9.275	0.0				
6047	04-01-18	23:50:00	9.176	0.0				
6048	04-01-18	23:55:00	9.176	0.0				
6049	05-01-18	00:00:00	9.176	0.0				
6050	05-01-18	00:05:00	9.176	0.0				
6051	05-01-18	00:10:00	9.176	0.0				
6052	05-01-18	00:15:00	9.275	0.0				
6053	05-01-18	00:20:00	9.275	0.0				
6054	05-01-18	00:25:00	9.176	0.0				
6055	05-01-18	00:30:00	9.275	0.0				
6056	05-01-18	00:35:00	9.176	0.0				
6057	05-01-18	00:40:00	9.176	0.0				
6058	05-01-18	00:45:00	9.077	0.0				
6059	05-01-18	00:50:00	9.077	0.0				
6060	05-01-18	00:55:00	9.176	0.0				
6061	05-01-18	01:00:00	9.176	0.0				
6062	05-01-18	01:05:00	9.077	0.0				
6063	05-01-18	01:10:00	9.077	0.0				
6064	05-01-18	01:15:00	9.077	0.0				
6065	05-01-18	01:20:00	8.978	0.0				
6066	05-01-18	01:25:00	8.978	0.0				
6067	05-01-18	01:30:00	8.978	0.0				
6068	05-01-18	01:35:00	8.978	0.0				
6069	05-01-18	01:40:00	8.879	0.0				
6070	05-01-18	01:45:00	8.779	0.0				
6071	05-01-18	01:50:00	8.879	0.0				
6072	05-01-18	01:55:00	9.077	0.0				
6073	05-01-18	02:00:00	9.275	0.0				
6074	05-01-18	02:05:00	9.472	0.0				
6075	05-01-18	02:10:00	9.571	0.0				
6076	05-01-18	02:15:00	9.669	0.0				
6077	05-01-18	02:20:00	9.669	0.0				
6078	05-01-18	02:25:00	9.669	0.0				
6079	05-01-18	02:30:00	9.768	0.0				
6080	05-01-18	02:35:00	9.768	0.0				
6081	05-01-18	02:40:00	9.866	0.0				
6082	05-01-18	02:45:00	9.866	0.0				
6083	05-01-18	02:50:00	9.866	0.0				
6084	05-01-18	02:55:00	9.866	0.0				
6085	05-01-18	03:00:00	9.768	0.0				
6086	05-01-18	03:05:00	9.768	0.0				
6087	05-01-18	03:10:00	9.866	0.0				
6088	05-01-18	03:15:00	10.063	0.0				
6089	05-01-18	03:20:00	10.161	0.0				
6090	05-01-18	03:25:00	10.161	0.0				
6091	05-01-18	03:30:00	10.161	0.0				
6092	05-01-18	03:35:00	10.161	0.0				
6093	05-01-18	03:40:00	10.161	0.0				
6094	05-01-18	03:45:00	10.063	0.0				
6095	05-01-18	03:50:00	10.063	0.0				
6096	05-01-18	03:55:00	10.063	0.0				
6097	05-01-18	04:00:00	10.161	0.0				
6098	05-01-18	04:05:00	10.161	0.0				
6099	05-01-18	04:10:00	10.161	0.0				
6100	05-01-18	04:15:00	10.259	0.0				
6101	05-01-18	04:20:00	10.357	0.0				
6102	05-01-18	04:25:00	10.455	0.0				
6103	05-01-18	04:30:00	10.357	0.0				
6104	05-01-18	04:35:00	10.357	0.0				
6105	05-01-18	04:40:00	10.259	0.0				
6106	05-01-18	04:45:00	10.259	0.0				
6107	05-01-18	04:50:00	10.161	0.0				
6108	05-01-18	04:55:00	10.161	0.0				
6109	05-01-18	05:00:00	10.259	0.0				
6110	05-01-18	05:05:00	10.161	0.0				
6111	05-01-18	05:10:00	10.161	0.0				
6112	05-01-18	05:15:00	10.161	0.0				
6113	05-01-18	05:20:00	10.357	0.0				
6114	05-01-18	05:25:00	10.357	0.0				
6115	05-01-18	05:30:00	10.357	0.0				
6116	05-01-18	05:35:00	10.357	0.0				
6117	05-01-18	05:40:00	10.357	0.0				
6118	05-01-18	05:45:00	10.357	0.0				
6119	05-01-18	05:50:00	10.553	0.0				
6120	05-01-18	05:55:00	10.748	0.0				
6121	05-01-18	06:00:00	10.846	0.0				
6122	05-01-18	06:05:00	10.846	0.0				
6123	05-01-18	06:10:00	10.944	0.0				
6124	05-01-18	06:15:00	10.846	0.0				
6125	05-01-18	06:20:00	10.944	0.0				
6126	05-01-18	06:25:00	10.846	0.0				
6127	05-01-18	06:30:00	10.748	0.0				
6128	05-01-18	06:35:00	10.651	0.0				
6129	05-01-18	06:40:00	10.748	0.0				
6130	05-01-18	06:45:00	10.748	0.0				
6131	05-01-18	06:50:00	10.846	0.0				
6132	05-01-18	06:55:00	10.944	0.0				
6133	05-01-18	07:00:00	10.944	0.0				
6134	05-01-18	07:05:00	11.139	0.0				
6135	05-01-18	07:10:00	11.041	0.0				
6136	05-01-18	07:15:00	11.041	0.0				
6137	05-01-18	07:20:00	11.139	0.0				
6138	05-01-18	07:25:00	11.139	0.0				
6139	05-01-18	07:30:00	11.041	0.0				
6140	05-01-18	07:35:00	11.041	0.0				
6141	05-01-18	07:40:00	10.944	0.0				
6142	05-01-18	07:45:00	10.944	0.0				
6143	05-01-18	07:50:00	10.944	10.8				
6144	05-01-18	07:55:00	10.944	21.5				
6145	05-01-18	08:00:00	10.944	64.6				
6146	05-01-18	08:05:00	10.846	139.9				
6147	05-01-18	08:10:00	10.748	279.9				
6148	05-01-18	08:15:00	10.651	1,087.2				
6149	05-01-18	08:20:00	10.651	1,894.5				
6150	05-01-18	08:25:00	10.651	2,411.1				
6151	05-01-18	08:30:00	10.846	3,961.1				
6152	05-01-18	08:35:00	10.944	4,477.8				
6153	05-01-18	08:40:00	11.041	4,822.3				
6154	05-01-18	08:45:00	11.236	5,511.1				
6155	05-01-18	08:50:00	11.139	7,233.4				
6156	05-01-18	08:55:00	11.236	10,677.8				
6157	05-01-18	09:00:00	11.431	10,677.8				
6158	05-01-18	09:05:00	11.528	8,611.2				
6159	05-01-18	09:10:00	11.625	7,233.4				
6160	05-01-18	09:15:00	11.722	7,577.8				
6161	05-01-18	09:20:00	11.916	6,544.5				
6162	05-01-18	09:25:00	12.207	5,166.7				
6163	05-01-18	09:30:00	12.497	6,544.5				
6164	05-01-18	09:35:00	12.594	6,544.5				
6165	05-01-18	09:40:00	12.883	6,544.5				
6166	05-01-18	09:45:00	12.980	8,266.7				
6167	05-01-18	09:50:00	13.365	14,466.8				
6168	05-01-18	09:55:00	13.654	14,466.8				
6169	05-01-18	10:00:00	13.846	16,533.4				
6170	05-01-18	10:05:00	13.942	20,666.8				
6171	05-01-18	10:10:00	14.517	34,444.7				
6172	05-01-18	10:15:00	14.709	26,178.0				
6173	05-01-18	10:20:00	14.804	19,977.9				
6174	05-01-18	10:25:00	15.378	49,600.3				
6175	05-01-18	10:30:00	14.709	11,022.3				
6176	05-01-18	10:35:00	14.517	10,677.8				
6177	05-01-18	10:40:00	14.325	9,300.1				
6178	05-01-18	10:45:00	14.325	10,333.4				
6179	05-01-18	10:50:00	14.325	10,677.8				
6180	05-01-18	10:55:00	14.325	13,777.9				
6181	05-01-18	11:00:00	14.709	23,422.4				
6182	05-01-18	11:05:00	15.187	23,422.4				
6183	05-01-18	11:10:00	15.282	20,666.8				
6184	05-01-18	11:15:00	15.091	17,911.2				
6185	05-01-18	11:20:00	15.091	15,844.5				
6186	05-01-18	11:25:00	15.378	23,422.4				
6187	05-01-18	11:30:00	15.855	26,178.0				
6188	05-01-18	11:35:00	17.855	110,223.0				
6189	05-01-18	11:40:00	19.187	93,689.5				
6190	05-01-18	11:45:00	17.950	21,355.7				
6191	05-01-18	11:50:00	17.189	23,422.4				
6192	05-01-18	11:55:00	16.523	14,466.8				
6193	05-01-18	12:00:00	16.046	11,711.2				
6194	05-01-18	12:05:00	15.855	11,022.3				
6195	05-01-18	12:10:00	15.569	6,544.5				
6196	05-01-18	12:15:00	15.187	5,166.7				
6197	05-01-18	12:20:00	14.900	3,100.0				
6198	05-01-18	12:25:00	14.517	2,927.8				
6199	05-01-18	12:30:00	14.325	3,100.0				
6200	05-01-18	12:35:00	14.134	2,583.4				
6201	05-01-18	12:40:00	13.750	2,411.1				
6202	05-01-18	12:45:00	13.654	2,927.8				
6203	05-01-18	12:50:00	13.654	2,497.2				
6204	05-01-18	12:55:00	13.558	2,066.7				
6205	05-01-18	13:00:00	13.750	2,152.8				
6206	05-01-18	13:05:00	13.846	1,980.6				
6207	05-01-18	13:10:00	13.942	2,238.9				
6208	05-01-18	13:15:00	14.038	1,808.3				
6209	05-01-18	13:20:00	14.038	1,722.2				
6210	05-01-18	13:25:00	14.038	1,894.5				
6211	05-01-18	13:30:00	13.942	1,980.6				
6212	05-01-18	13:35:00	13.750	1,636.1				
6213	05-01-18	13:40:00	13.558	1,463.9				
6214	05-01-18	13:45:00	13.558	1,550.0				
6215	05-01-18	13:50:00	13.461	1,377.8				
6216	05-01-18	13:55:00	13.461	1,377.8				
6217	05-01-18	14:00:00	13.461	1,808.3				
6218	05-01-18	14:05:00	13.558	2,152.8				
6219	05-01-18	14:10:00	13.846	1,550.0				
6220	05-01-18	14:15:00	13.750	1,463.9				
6221	05-01-18	14:20:00	13.750	1,324.0				
6222	05-01-18	14:25:00	13.846	1,367.0				
6223	05-01-18	14:30:00	14.038	1,259.4				
6224	05-01-18	14:35:00	14.038	1,173.3				
6225	05-01-18	14:40:00	14.038	947.2				
6226	05-01-18	14:45:00	14.038	1,259.4				
6227	05-01-18	14:50:00	14.038	990.3				
6228	05-01-18	14:55:00	14.134	1,377.8				
6229	05-01-18	15:00:00	14.230	1,463.9				
6230	05-01-18	15:05:00	14.134	1,044.1				
6231	05-01-18	15:10:00	14.038	828.8				
6232	05-01-18	15:15:00	13.942	828.8				
6233	05-01-18	15:20:00	13.942	667.4				
6234	05-01-18	15:25:00	14.038	1,463.9				
6235	05-01-18	15:30:00	14.038	742.7				
6236	05-01-18	15:35:00	13.942	559.7				
6237	05-01-18	15:40:00	13.942	592.0				
6238	05-01-18	15:45:00	13.942	559.7				
6239	05-01-18	15:50:00	13.846	484.4				
6240	05-01-18	15:55:00	13.750	409.0				
6241	05-01-18	16:00:00	13.654	247.6				
6242	05-01-18	16:05:00	13.461	236.8				
6243	05-01-18	16:10:00	13.365	150.7				
6244	05-01-18	16:15:00	13.173	150.7				
6245	05-01-18	16:20:00	13.076	183.0				
6246	05-01-18	16:25:00	12.980	183.0				
6247	05-01-18	16:30:00	12.883	53.8				
6248	05-01-18	16:35:00	12.690	21.5				
6249	05-01-18	16:40:00	12.304	64.6				
6250	05-01-18	16:45:00	11.722	32.3				
6251	05-01-18	16:50:00	11.528	21.5				
6252	05-01-18	16:55:00	11.431	10.8				
6253	05-01-18	17:00:00	11.431	0.0				
6254	05-01-18	17:05:00	11.334	0.0				
6255	05-01-18	17:10:00	11.139	0.0				
6256	05-01-18	17:15:00	11.139	0.0				
6257	05-01-18	17:20:00	11.041	0.0				
6258	05-01-18	17:25:00	11.041	0.0				
6259	05-01-18	17:30:00	11.041	0.0				
6260	05-01-18	17:35:00	10.944	0.0				
6261	05-01-18	17:40:00	10.944	0.0				
6262	05-01-18	17:45:00	10.846	0.0				
6263	05-01-18	17:50:00	10.846	0.0				
6264	05-01-18	17:55:00	10.748	0.0				
6265	05-01-18	18:00:00	10.651	0.0				
6266	05-01-18	18:05:00	10.553	0.0				
6267	05-01-18	18:10:00	10.455	0.0				
6268	05-01-18	18:15:00	10.455	0.0				
6269	05-01-18	18:20:00	10.553	0.0				
6270	05-01-18	18:25:00	10.455	0.0				
6271	05-01-18	18:30:00	10.455	0.0				
6272	05-01-18	18:35:00	10.455	0.0				
6273	05-01-18	18:40:00	10.455	0.0				
6274	05-01-18	18:45:00	10.357	0.0				
6275	05-01-18	18:50:00	10.259	0.0				
6276	05-01-18	18:55:00	10.259	0.0				
6277	05-01-18	19:00:00	10.259	0.0				
6278	05-01-18	19:05:00	10.161	0.0				
6279	05-01-18	19:10:00	10.063	0.0				
6280	05-01-18	19:15:00	9.866	0.0				
6281	05-01-18	19:20:00	9.866	0.0				
6282	05-01-18	19:25:00	9.768	0.0				
6283	05-01-18	19:30:00	9.571	0.0				
6284	05-01-18	19:35:00	9.373	0.0				
6285	05-01-18	19:40:00	9.176	0.0				
6286	05-01-18	19:45:00	9.077	0.0				
6287	05-01-18	19:50:00	8.978	0.0				
6288	05-01-18	19:55:00	8.978	0.0				
6289	05-01-18	20:00:00	8.879	0.0				
6290	05-01-18	20:05:00	8.879	0.0				
6291	05-01-18	20:10:00	8.879	0.0				
6292	05-01-18	20:15:00	8.879	0.0				
6293	05-01-18	20:20:00	8.779	0.0				
6294	05-01-18	20:25:00	8.779	0.0				
6295	05-01-18	20:30:00	8.779	0.0				
6296	05-01-18	20:35:00	8.779	0.0				
6297	05-01-18	20:40:00	8.779	0.0				
6298	05-01-18	20:45:00	8.680	0.0				
6299	05-01-18	20:50:00	8.680	0.0				
6300	05-01-18	20:55:00	8.680	0.0				
6301	05-01-18	21:00:00	8.680	0.0				
6302	05-01-18	21:05:00	8.680	0.0				
6303	05-01-18	21:10:00	8.680	0.0				
6304	05-01-18	21:15:00	8.680	0.0				
6305	05-01-18	21:20:00	8.779	0.0				
6306	05-01-18	21:25:00	8.779	0.0				
6307	05-01-18	21:30:00	8.779	0.0				
6308	05-01-18	21:35:00	8.680	0.0				
6309	05-01-18	21:40:00	8.680	0.0				
6310	05-01-18	21:45:00	8.581	0.0				
6311	05-01-18	21:50:00	8.680	0.0				
6312	05-01-18	21:55:00	8.581	0.0				
6313	05-01-18	22:00:00	8.581	0.0				
6314	05-01-18	22:05:00	8.581	0.0				
6315	05-01-18	22:10:00	8.581	0.0				
6316	05-01-18	22:15:00	8.581	0.0				
6317	05-01-18	22:20:00	8.481	0.0				
6318	05-01-18	22:25:00	8.581	0.0				
6319	05-01-18	22:30:00	8.581	0.0				
6320	05-01-18	22:35:00	8.680	0.0				
6321	05-01-18	22:40:00	8.581	0.0				
6322	05-01-18	22:45:00	8.581	0.0				
